Date,Hour,Rented Bike Count
2018-05-07,9,737
2018-05-07,10,895
2018-05-07,11,1167
2018-05-07,12,1414
2018-05-07,13,1665
2018-05-07,14,1970
2018-05-07,15,2191
2018-05-07,16,2213
2018-05-07,17,2392
2018-05-07,18,2268
2018-05-07,19,1664
2018-05-07,20,1912
2018-05-07,21,1717
2018-05-07,22,1336
2018-05-07,23,994
2018-05-08,0,712
2018-05-08,1,430
2018-05-08,2,287
2018-05-08,3,194
2018-05-08,4,155
2018-05-08,5,200
2018-05-08,6,555
2018-05-08,7,1280
2018-05-08,8,1976
2018-05-08,9,1128
2018-05-08,10,792
2018-05-08,11,956
2018-05-08,12,1135
2018-05-08,13,1117
2018-05-08,14,1096
2018-05-08,15,1267
2018-05-08,16,1457
2018-05-08,17,2020
2018-05-08,18,2142
2018-05-08,19,2241
2018-05-08,20,1726
2018-05-08,21,1513
2018-05-08,22,1283
2018-05-08,23,767
2018-05-09,0,552
2018-05-09,1,34
2018-05-09,2,245
2018-05-09,3,187
2018-05-09,4,114
2018-05-09,5,203
2018-05-09,6,556
2018-05-09,7,1333
2018-05-09,8,2068
2018-05-09,9,928
2018-05-09,10,954
2018-05-09,11,1015
2018-05-09,12,1242
2018-05-09,13,1188
2018-05-09,14,1186
2018-05-09,15,1324
2018-05-09,16,1603
2018-05-09,17,2034
2018-05-09,18,3130
2018-05-09,19,2405
2018-05-09,20,1979
2018-05-09,21,1940
2018-05-09,22,1602
2018-05-09,23,1073
2018-05-10,0,0
2018-05-10,1,0
2018-05-10,2,0
2018-05-10,3,0
2018-05-10,4,0
2018-05-10,5,0
2018-05-10,6,0
2018-05-10,7,0
2018-05-10,8,0
2018-05-10,9,0
2018-05-10,10,0
2018-05-10,11,0
2018-05-10,12,0
2018-05-10,13,0
2018-05-10,14,0
2018-05-10,15,0
2018-05-10,16,0
2018-05-10,17,0
2018-05-10,18,0
2018-05-10,19,0
2018-05-10,20,0
2018-05-10,21,0
2018-05-10,22,0
2018-05-10,23,0
2018-05-11,0,724
2018-05-11,1,565
2018-05-11,2,378
2018-05-11,3,252
2018-05-11,4,154
2018-05-11,5,223
2018-05-11,6,486
2018-05-11,7,1156
2018-05-11,8,1881
2018-05-11,9,850
2018-05-11,10,816
2018-05-11,11,972
2018-05-11,12,1161
2018-05-11,13,1177
2018-05-11,14,1174
2018-05-11,15,1295
2018-05-11,16,1496
2018-05-11,17,1863
2018-05-11,18,2701
2018-05-11,19,1999
2018-05-11,20,941
2018-05-11,21,1644
2018-05-11,22,1556
2018-05-11,23,1185
2018-05-12,0,862
2018-05-12,1,669
2018-05-12,2,416
2018-05-12,3,358
2018-05-12,4,207
2018-05-12,5,70
2018-05-12,6,37
2018-05-12,7,43
2018-05-12,8,20
2018-05-12,9,16
2018-05-12,10,6
2018-05-12,11,18
2018-05-12,12,11
2018-05-12,13,19
2018-05-12,14,22
2018-05-12,15,17
2018-05-12,16,34
2018-05-12,17,24
2018-05-12,18,22
2018-05-12,19,29
2018-05-12,20,29
2018-05-12,21,25
2018-05-12,22,30
2018-05-12,23,50
2018-05-13,0,145
2018-05-13,1,178
2018-05-13,2,189
2018-05-13,3,141
2018-05-13,4,83
2018-05-13,5,72
2018-05-13,6,139
2018-05-13,7,220
2018-05-13,8,397
2018-05-13,9,579
2018-05-13,10,716
2018-05-13,11,993
2018-05-13,12,1434
2018-05-13,13,1839
2018-05-13,14,2055
2018-05-13,15,2329
2018-05-13,16,2379
2018-05-13,17,2410
2018-05-13,18,2338
2018-05-13,19,2023
2018-05-13,20,1714
2018-05-13,21,1571
2018-05-13,22,1155
2018-05-13,23,814
2018-05-14,0,581
2018-05-14,1,377
2018-05-14,2,241
2018-05-14,3,167
2018-05-14,4,121
2018-05-14,5,199
2018-05-14,6,552
2018-05-14,7,1251
2018-05-14,8,1997
2018-05-14,9,1106
2018-05-14,10,779
2018-05-14,11,946
2018-05-14,12,1095
2018-05-14,13,1051
2018-05-14,14,1124
2018-05-14,15,1171
2018-05-14,16,1433
2018-05-14,17,1891
2018-05-14,18,2906
2018-05-14,19,2236
2018-05-14,20,1965
2018-05-14,21,1885
2018-05-14,22,1648
2018-05-14,23,1071
2018-05-15,0,764
2018-05-15,1,563
2018-05-15,2,372
2018-05-15,3,241
2018-05-15,4,170
2018-05-15,5,182
2018-05-15,6,562
2018-05-15,7,1239
2018-05-15,8,2059
2018-05-15,9,1148
2018-05-15,10,832
2018-05-15,11,944
2018-05-15,12,1058
2018-05-15,13,1080
2018-05-15,14,1092
2018-05-15,15,1210
2018-05-15,16,1458
2018-05-15,17,1951
2018-05-15,18,2915
2018-05-15,19,2248
2018-05-15,20,1958
2018-05-15,21,1944
2018-05-15,22,1640
2018-05-15,23,848
2018-05-16,0,662
2018-05-16,1,502
2018-05-16,2,145
2018-05-16,3,166
2018-05-16,4,124
2018-05-16,5,52
2018-05-16,6,135
2018-05-16,7,367
2018-05-16,8,291
2018-05-16,9,97
2018-05-16,10,81
2018-05-16,11,243
2018-05-16,12,59
2018-05-16,13,151
2018-05-16,14,248
2018-05-16,15,240
2018-05-16,16,223
2018-05-16,17,304
2018-05-16,18,562
2018-05-16,19,404
2018-05-16,20,338
2018-05-16,21,398
2018-05-16,22,399
2018-05-16,23,225
2018-05-17,0,118
2018-05-17,1,144
2018-05-17,2,78
2018-05-17,3,38
2018-05-17,4,51
2018-05-17,5,54
2018-05-17,6,69
2018-05-17,7,80
2018-05-17,8,152
2018-05-17,9,28
2018-05-17,10,141
2018-05-17,11,182
2018-05-17,12,467
2018-05-17,13,592
2018-05-17,14,352
2018-05-17,15,186
2018-05-17,16,102
2018-05-17,17,131
2018-05-17,18,431
2018-05-17,19,29
2018-05-17,20,17
2018-05-17,21,18
2018-05-17,22,26
2018-05-17,23,35
2018-05-18,0,129
2018-05-18,1,116
2018-05-18,2,48
2018-05-18,3,47
2018-05-18,4,22
2018-05-18,5,29
2018-05-18,6,77
2018-05-18,7,210
2018-05-18,8,400
2018-05-18,9,427
2018-05-18,10,454
2018-05-18,11,352
2018-05-18,12,185
2018-05-18,13,509
2018-05-18,14,697
2018-05-18,15,906
2018-05-18,16,1182
2018-05-18,17,1551
2018-05-18,18,2261
2018-05-18,19,1751
2018-05-18,20,1386
2018-05-18,21,1263
2018-05-18,22,1221
2018-05-18,23,864
2018-05-19,0,689
2018-05-19,1,676
2018-05-19,2,526
2018-05-19,3,320
2018-05-19,4,213
2018-05-19,5,198
2018-05-19,6,234
2018-05-19,7,436
2018-05-19,8,766
2018-05-19,9,932
2018-05-19,10,1051
2018-05-19,11,1290
2018-05-19,12,1573
2018-05-19,13,1865
2018-05-19,14,2128
2018-05-19,15,2268
2018-05-19,16,2479
2018-05-19,17,2355
2018-05-19,18,2439
2018-05-19,19,2140
2018-05-19,20,1872
2018-05-19,21,1780
2018-05-19,22,1595
2018-05-19,23,1169
2018-05-20,0,986
2018-05-20,1,713
2018-05-20,2,473
2018-05-20,3,347
2018-05-20,4,205
2018-05-20,5,160
2018-05-20,6,190
2018-05-20,7,341
2018-05-20,8,524
2018-05-20,9,676
2018-05-20,10,899
2018-05-20,11,1013
2018-05-20,12,1313
2018-05-20,13,1559
2018-05-20,14,1680
2018-05-20,15,1999
2018-05-20,16,2143
2018-05-20,17,2310
2018-05-20,18,2403
2018-05-20,19,2145
2018-05-20,20,1846
2018-05-20,21,1636
2018-05-20,22,1325
2018-05-20,23,943
2018-05-21,0,666
2018-05-21,1,420
2018-05-21,2,262
2018-05-21,3,165
2018-05-21,4,113
2018-05-21,5,200
2018-05-21,6,467
2018-05-21,7,1135
2018-05-21,8,1785
2018-05-21,9,1118
2018-05-21,10,962
2018-05-21,11,1129
2018-05-21,12,1373
2018-05-21,13,1456
2018-05-21,14,1483
2018-05-21,15,1612
2018-05-21,16,1820
2018-05-21,17,2214
2018-05-21,18,3069
2018-05-21,19,2450
2018-05-21,20,2167
2018-05-21,21,2065
2018-05-21,22,1832
2018-05-21,23,1273
2018-05-22,0,957
2018-05-22,1,810
2018-05-22,2,590
2018-05-22,3,406
2018-05-22,4,248
2018-05-22,5,182
2018-05-22,6,277
2018-05-22,7,443
2018-05-22,8,694
2018-05-22,9,912
2018-05-22,10,1119
2018-05-22,11,1438
2018-05-22,12,1798
2018-05-22,13,2000
2018-05-22,14,1407
2018-05-22,15,163
2018-05-22,16,86
2018-05-22,17,50
2018-05-22,18,30
2018-05-22,19,45
2018-05-22,20,30
2018-05-22,21,58
2018-05-22,22,29
2018-05-22,23,18
2018-05-23,0,32
2018-05-23,1,25
2018-05-23,2,34
2018-05-23,3,43
2018-05-23,4,59
2018-05-23,5,152
2018-05-23,6,436
2018-05-23,7,1241
2018-05-23,8,2035
2018-05-23,9,1125
2018-05-23,10,871
2018-05-23,11,1012
2018-05-23,12,1216
2018-05-23,13,1167
2018-05-23,14,1183
2018-05-23,15,1332
2018-05-23,16,1563
2018-05-23,17,2069
2018-05-23,18,3123
2018-05-23,19,2454
2018-05-23,20,2001
2018-05-23,21,1833
2018-05-23,22,1588
2018-05-23,23,1080
2018-05-24,0,778
2018-05-24,1,578
2018-05-24,2,385
2018-05-24,3,265
2018-05-24,4,161
2018-05-24,5,205
2018-05-24,6,530
2018-05-24,7,1390
2018-05-24,8,2081
2018-05-24,9,1226
2018-05-24,10,880
2018-05-24,11,922
2018-05-24,12,1087
2018-05-24,13,1078
2018-05-24,14,1059
2018-05-24,15,1174
2018-05-24,16,1455
2018-05-24,17,1863
2018-05-24,18,2825
2018-05-24,19,2334
2018-05-24,20,1902
2018-05-24,21,1838
2018-05-24,22,1678
2018-05-24,23,1087
2018-05-25,0,831
2018-05-25,1,610
2018-05-25,2,437
2018-05-25,3,286
2018-05-25,4,188
2018-05-25,5,201
2018-05-25,6,531
2018-05-25,7,1250
2018-05-25,8,1996
2018-05-25,9,1121
2018-05-25,10,819
2018-05-25,11,959
2018-05-25,12,1082
2018-05-25,13,1106
2018-05-25,14,1161
2018-05-25,15,1306
2018-05-25,16,1533
2018-05-25,17,2013
2018-05-25,18,2916
2018-05-25,19,2227
2018-05-25,20,1905
2018-05-25,21,1740
2018-05-25,22,1630
2018-05-25,23,1209
2018-05-26,0,987
2018-05-26,1,837
2018-05-26,2,572
2018-05-26,3,419
2018-05-26,4,232
2018-05-26,5,198
2018-05-26,6,299
2018-05-26,7,503
2018-05-26,8,763
2018-05-26,9,992
2018-05-26,10,1010
2018-05-26,11,1164
2018-05-26,12,1285
2018-05-26,13,1441
2018-05-26,14,1448
2018-05-26,15,1575
2018-05-26,16,1690
2018-05-26,17,1886
2018-05-26,18,2020
2018-05-26,19,1985
2018-05-26,20,1909
2018-05-26,21,1851
2018-05-26,22,1683
2018-05-26,23,1330
2018-05-27,0,1089
2018-05-27,1,799
2018-05-27,2,555
2018-05-27,3,423
2018-05-27,4,208
2018-05-27,5,174
2018-05-27,6,234
2018-05-27,7,341
2018-05-27,8,608
2018-05-27,9,762
2018-05-27,10,821
2018-05-27,11,1004
2018-05-27,12,1404
2018-05-27,13,1579
2018-05-27,14,1730
2018-05-27,15,2019
2018-05-27,16,2242
2018-05-27,17,2307
2018-05-27,18,2267
2018-05-27,19,2207
2018-05-27,20,2044
2018-05-27,21,1729
2018-05-27,22,1374
2018-05-27,23,1071
2018-05-28,0,770
2018-05-28,1,440
2018-05-28,2,335
2018-05-28,3,185
2018-05-28,4,134
2018-05-28,5,247
2018-05-28,6,641
2018-05-28,7,1502
2018-05-28,8,2194
2018-05-28,9,1131
2018-05-28,10,828
2018-05-28,11,986
2018-05-28,12,1139
2018-05-28,13,1124
2018-05-28,14,1128
2018-05-28,15,1258
2018-05-28,16,1497
2018-05-28,17,2060
2018-05-28,18,3245
2018-05-28,19,2656
2018-05-28,20,2252
2018-05-28,21,2140
2018-05-28,22,1881
2018-05-28,23,1247
2018-05-29,0,841
2018-05-29,1,721
2018-05-29,2,466
2018-05-29,3,285
2018-05-29,4,204
2018-05-29,5,252
2018-05-29,6,625
2018-05-29,7,1427
2018-05-29,8,2234
2018-05-29,9,1192
2018-05-29,10,893
2018-05-29,11,949
2018-05-29,12,1184
2018-05-29,13,1103
2018-05-29,14,1174
2018-05-29,15,1234
2018-05-29,16,1592
2018-05-29,17,2022
2018-05-29,18,2154
2018-05-29,19,477
2018-05-29,20,422
2018-05-29,21,1041
2018-05-29,22,1121
2018-05-29,23,742
2018-05-30,0,507
2018-05-30,1,570
2018-05-30,2,422
2018-05-30,3,238
2018-05-30,4,167
2018-05-30,5,239
2018-05-30,6,505
2018-05-30,7,1150
2018-05-30,8,1937
2018-05-30,9,1200
2018-05-30,10,916
2018-05-30,11,975
2018-05-30,12,1187
2018-05-30,13,1134
2018-05-30,14,1119
2018-05-30,15,1280
2018-05-30,16,1571
2018-05-30,17,2166
2018-05-30,18,3251
2018-05-30,19,2650
2018-05-30,20,2224
2018-05-30,21,2074
2018-05-30,22,1732
2018-05-30,23,1158
2018-05-31,0,844
2018-05-31,1,610
2018-05-31,2,470
2018-05-31,3,328
2018-05-31,4,188
2018-05-31,5,265
2018-05-31,6,646
2018-05-31,7,1401
2018-05-31,8,2281
2018-05-31,9,1277
2018-05-31,10,936
2018-05-31,11,979
2018-05-31,12,1134
2018-05-31,13,1151
2018-05-31,14,1164
2018-05-31,15,1280
2018-05-31,16,1550
2018-05-31,17,2047
2018-05-31,18,3119
2018-05-31,19,2534
2018-05-31,20,2164
2018-05-31,21,2070
2018-05-31,22,1900
2018-05-31,23,1343
2018-06-01,0,963
2018-06-01,1,776
2018-06-01,2,554
2018-06-01,3,366
2018-06-01,4,265
2018-06-01,5,306
2018-06-01,6,672
2018-06-01,7,1421
2018-06-01,8,2149
2018-06-01,9,1219
2018-06-01,10,862
2018-06-01,11,1036
2018-06-01,12,1076
2018-06-01,13,1093
2018-06-01,14,1071
2018-06-01,15,1235
2018-06-01,16,1488
2018-06-01,17,2123
2018-06-01,18,3088
2018-06-01,19,2505
2018-06-01,20,2163
2018-06-01,21,2066
2018-06-01,22,1991
2018-06-01,23,1440
2018-06-02,0,1165
2018-06-02,1,989
2018-06-02,2,677
2018-06-02,3,475
2018-06-02,4,312
2018-06-02,5,264
2018-06-02,6,342
2018-06-02,7,560
2018-06-02,8,898
2018-06-02,9,1005
2018-06-02,10,1044
2018-06-02,11,1094
2018-06-02,12,1253
2018-06-02,13,1334
2018-06-02,14,1396
2018-06-02,15,1535
2018-06-02,16,1707
2018-06-02,17,2025
2018-06-02,18,2246
2018-06-02,19,2337
2018-06-02,20,2338
2018-06-02,21,2238
2018-06-02,22,1969
2018-06-02,23,1490
2018-06-03,0,1248
2018-06-03,1,902
2018-06-03,2,673
2018-06-03,3,437
2018-06-03,4,294
2018-06-03,5,193
2018-06-03,6,228
2018-06-03,7,423
2018-06-03,8,659
2018-06-03,9,831
2018-06-03,10,938
2018-06-03,11,977
2018-06-03,12,1134
2018-06-03,13,1393
2018-06-03,14,1399
2018-06-03,15,1556
2018-06-03,16,1834
2018-06-03,17,2131
2018-06-03,18,2349
2018-06-03,19,2514
2018-06-03,20,2460
2018-06-03,21,2173
2018-06-03,22,1741
2018-06-03,23,1274
2018-06-04,0,938
2018-06-04,1,596
2018-06-04,2,351
2018-06-04,3,244
2018-06-04,4,172
2018-06-04,5,299
2018-06-04,6,742
2018-06-04,7,1505
2018-06-04,8,2287
2018-06-04,9,1243
2018-06-04,10,970
2018-06-04,11,1008
2018-06-04,12,1152
2018-06-04,13,1085
2018-06-04,14,1148
2018-06-04,15,1249
2018-06-04,16,1671
2018-06-04,17,2190
2018-06-04,18,3380
2018-06-04,19,2788
2018-06-04,20,2508
2018-06-04,21,2377
2018-06-04,22,2000
2018-06-04,23,1354
2018-06-05,0,927
2018-06-05,1,742
2018-06-05,2,448
2018-06-05,3,314
2018-06-05,4,214
2018-06-05,5,282
2018-06-05,6,733
2018-06-05,7,1602
2018-06-05,8,2322
2018-06-05,9,1344
2018-06-05,10,959
2018-06-05,11,974
2018-06-05,12,1111
2018-06-05,13,1058
2018-06-05,14,1120
2018-06-05,15,1250
2018-06-05,16,1434
2018-06-05,17,2115
2018-06-05,18,3227
2018-06-05,19,2615
2018-06-05,20,2346
2018-06-05,21,2404
2018-06-05,22,2237
2018-06-05,23,1646
2018-06-06,0,1268
2018-06-06,1,1031
2018-06-06,2,792
2018-06-06,3,562
2018-06-06,4,332
2018-06-06,5,218
2018-06-06,6,351
2018-06-06,7,536
2018-06-06,8,799
2018-06-06,9,925
2018-06-06,10,1087
2018-06-06,11,1152
2018-06-06,12,1400
2018-06-06,13,1444
2018-06-06,14,1603
2018-06-06,15,1674
2018-06-06,16,1940
2018-06-06,17,2104
2018-06-06,18,2162
2018-06-06,19,2163
2018-06-06,20,2145
2018-06-06,21,1935
2018-06-06,22,1624
2018-06-06,23,1251
2018-06-07,0,978
2018-06-07,1,606
2018-06-07,2,418
2018-06-07,3,275
2018-06-07,4,191
2018-06-07,5,288
2018-06-07,6,716
2018-06-07,7,1551
2018-06-07,8,2317
2018-06-07,9,1342
2018-06-07,10,914
2018-06-07,11,967
2018-06-07,12,1099
2018-06-07,13,1071
2018-06-07,14,1116
2018-06-07,15,1171
2018-06-07,16,1442
2018-06-07,17,2002
2018-06-07,18,3221
2018-06-07,19,2649
2018-06-07,20,2278
2018-06-07,21,2161
2018-06-07,22,1939
2018-06-07,23,1290
2018-06-08,0,926
2018-06-08,1,769
2018-06-08,2,525
2018-06-08,3,365
2018-06-08,4,255
2018-06-08,5,299
2018-06-08,6,744
2018-06-08,7,1544
2018-06-08,8,2348
2018-06-08,9,1283
2018-06-08,10,1002
2018-06-08,11,1095
2018-06-08,12,1256
2018-06-08,13,1314
2018-06-08,14,1249
2018-06-08,15,1416
2018-06-08,16,1668
2018-06-08,17,2314
2018-06-08,18,3309
2018-06-08,19,2797
2018-06-08,20,2476
2018-06-08,21,2337
2018-06-08,22,2140
2018-06-08,23,1672
2018-06-09,0,1247
2018-06-09,1,1029
2018-06-09,2,732
2018-06-09,3,535
2018-06-09,4,352
2018-06-09,5,262
2018-06-09,6,381
2018-06-09,7,616
2018-06-09,8,963
2018-06-09,9,1102
2018-06-09,10,1156
2018-06-09,11,1200
2018-06-09,12,1462
2018-06-09,13,1583
2018-06-09,14,1744
2018-06-09,15,1890
2018-06-09,16,2297
2018-06-09,17,2355
2018-06-09,18,1934
2018-06-09,19,1058
2018-06-09,20,246
2018-06-09,21,225
2018-06-09,22,776
2018-06-09,23,766
2018-06-10,0,483
2018-06-10,1,375
2018-06-10,2,162
2018-06-10,3,150
2018-06-10,4,174
2018-06-10,5,138
2018-06-10,6,216
2018-06-10,7,313
2018-06-10,8,619
2018-06-10,9,786
2018-06-10,10,942
2018-06-10,11,1074
2018-06-10,12,1442
2018-06-10,13,1752
2018-06-10,14,1985
2018-06-10,15,2182
2018-06-10,16,2333
2018-06-10,17,2431
2018-06-10,18,2367
2018-06-10,19,2267
2018-06-10,20,2300
2018-06-10,21,2026
2018-06-10,22,1634
2018-06-10,23,1191
2018-06-11,0,918
2018-06-11,1,555
2018-06-11,2,353
2018-06-11,3,232
2018-06-11,4,194
2018-06-11,5,324
2018-06-11,6,807
2018-06-11,7,1629
2018-06-11,8,2375
2018-06-11,9,1307
2018-06-11,10,992
2018-06-11,11,1107
2018-06-11,12,1204
2018-06-11,13,1033
2018-06-11,14,1075
2018-06-11,15,1240
2018-06-11,16,1220
2018-06-11,17,1475
2018-06-11,18,1491
2018-06-11,19,873
2018-06-11,20,1280
2018-06-11,21,1647
2018-06-11,22,1117
2018-06-11,23,384
2018-06-12,0,470
2018-06-12,1,454
2018-06-12,2,385
2018-06-12,3,206
2018-06-12,4,144
2018-06-12,5,296
2018-06-12,6,740
2018-06-12,7,1573
2018-06-12,8,2495
2018-06-12,9,1317
2018-06-12,10,971
2018-06-12,11,1092
2018-06-12,12,1202
2018-06-12,13,1215
2018-06-12,14,1246
2018-06-12,15,1427
2018-06-12,16,1714
2018-06-12,17,2270
2018-06-12,18,3404
2018-06-12,19,2873
2018-06-12,20,2579
2018-06-12,21,2505
2018-06-12,22,2309
2018-06-12,23,1657
2018-06-13,0,1274
2018-06-13,1,1088
2018-06-13,2,847
2018-06-13,3,591
2018-06-13,4,421
2018-06-13,5,290
2018-06-13,6,416
2018-06-13,7,657
2018-06-13,8,959
2018-06-13,9,1111
2018-06-13,10,1269
2018-06-13,11,1478
2018-06-13,12,1747
2018-06-13,13,1834
2018-06-13,14,2088
2018-06-13,15,2288
2018-06-13,16,2474
2018-06-13,17,2664
2018-06-13,18,2479
2018-06-13,19,2404
2018-06-13,20,2276
2018-06-13,21,2166
2018-06-13,22,1934
2018-06-13,23,1394
2018-06-14,0,1047
2018-06-14,1,715
2018-06-14,2,453
2018-06-14,3,289
2018-06-14,4,193
2018-06-14,5,154
2018-06-14,6,100
2018-06-14,7,94
2018-06-14,8,187
2018-06-14,9,175
2018-06-14,10,532
2018-06-14,11,735
2018-06-14,12,945
2018-06-14,13,1056
2018-06-14,14,1153
2018-06-14,15,1292
2018-06-14,16,1550
2018-06-14,17,1934
2018-06-14,18,2962
2018-06-14,19,1856
2018-06-14,20,1557
2018-06-14,21,1807
2018-06-14,22,1737
2018-06-14,23,1295
2018-06-15,0,986
2018-06-15,1,717
2018-06-15,2,403
2018-06-15,3,154
2018-06-15,4,72
2018-06-15,5,161
2018-06-15,6,609
2018-06-15,7,1467
2018-06-15,8,2328
2018-06-15,9,1170
2018-06-15,10,1004
2018-06-15,11,1118
2018-06-15,12,1193
2018-06-15,13,1035
2018-06-15,14,1027
2018-06-15,15,1461
2018-06-15,16,1726
2018-06-15,17,2460
2018-06-15,18,2891
2018-06-15,19,2984
2018-06-15,20,2441
2018-06-15,21,2337
2018-06-15,22,2155
2018-06-15,23,1593
2018-06-16,0,1217
2018-06-16,1,1056
2018-06-16,2,764
2018-06-16,3,518
2018-06-16,4,317
2018-06-16,5,277
2018-06-16,6,381
2018-06-16,7,583
2018-06-16,8,892
2018-06-16,9,1144
2018-06-16,10,1166
2018-06-16,11,1330
2018-06-16,12,1525
2018-06-16,13,1704
2018-06-16,14,1783
2018-06-16,15,1861
2018-06-16,16,1991
2018-06-16,17,2383
2018-06-16,18,2451
2018-06-16,19,2475
2018-06-16,20,2497
2018-06-16,21,2435
2018-06-16,22,1995
2018-06-16,23,1615
2018-06-17,0,1394
2018-06-17,1,929
2018-06-17,2,755
2018-06-17,3,491
2018-06-17,4,304
2018-06-17,5,238
2018-06-17,6,324
2018-06-17,7,475
2018-06-17,8,715
2018-06-17,9,944
2018-06-17,10,953
2018-06-17,11,1146
2018-06-17,12,1422
2018-06-17,13,1563
2018-06-17,14,1709
2018-06-17,15,1979
2018-06-17,16,2235
2018-06-17,17,2330
2018-06-17,18,2474
2018-06-17,19,2481
2018-06-17,20,2429
2018-06-17,21,2055
2018-06-17,22,1819
2018-06-17,23,1323
2018-06-18,0,917
2018-06-18,1,547
2018-06-18,2,436
2018-06-18,3,202
2018-06-18,4,164
2018-06-18,5,383
2018-06-18,6,779
2018-06-18,7,1590
2018-06-18,8,2357
2018-06-18,9,1263
2018-06-18,10,822
2018-06-18,11,915
2018-06-18,12,988
2018-06-18,13,938
2018-06-18,14,997
2018-06-18,15,1177
2018-06-18,16,1401
2018-06-18,17,2040
2018-06-18,18,746
2018-06-18,19,1557
2018-06-18,20,2515
2018-06-18,21,1702
2018-06-18,22,1373
2018-06-18,23,1732
2018-06-19,0,1055
2018-06-19,1,766
2018-06-19,2,527
2018-06-19,3,369
2018-06-19,4,268
2018-06-19,5,317
2018-06-19,6,746
2018-06-19,7,1616
2018-06-19,8,2430
2018-06-19,9,1381
2018-06-19,10,937
2018-06-19,11,1014
2018-06-19,12,1224
2018-06-19,13,1230
2018-06-19,14,1258
2018-06-19,15,1363
2018-06-19,16,1700
2018-06-19,17,2328
2018-06-19,18,3556
2018-06-19,19,2809
2018-06-19,20,2525
2018-06-19,21,2378
2018-06-19,22,2096
2018-06-19,23,1456
2018-06-20,0,1030
2018-06-20,1,803
2018-06-20,2,576
2018-06-20,3,340
2018-06-20,4,249
2018-06-20,5,336
2018-06-20,6,714
2018-06-20,7,1629
2018-06-20,8,2440
2018-06-20,9,1401
2018-06-20,10,1002
2018-06-20,11,1100
2018-06-20,12,1252
2018-06-20,13,1184
2018-06-20,14,1158
2018-06-20,15,1266
2018-06-20,16,1600
2018-06-20,17,2289
2018-06-20,18,3384
2018-06-20,19,2741
2018-06-20,20,2519
2018-06-20,21,2246
2018-06-20,22,1979
2018-06-20,23,1401
2018-06-21,0,1083
2018-06-21,1,794
2018-06-21,2,539
2018-06-21,3,394
2018-06-21,4,215
2018-06-21,5,308
2018-06-21,6,709
2018-06-21,7,1543
2018-06-21,8,2370
2018-06-21,9,1360
2018-06-21,10,922
2018-06-21,11,1066
2018-06-21,12,1197
2018-06-21,13,1147
2018-06-21,14,1152
2018-06-21,15,1276
2018-06-21,16,1473
2018-06-21,17,2176
2018-06-21,18,3418
2018-06-21,19,2811
2018-06-21,20,2556
2018-06-21,21,2436
2018-06-21,22,2179
2018-06-21,23,1497
2018-06-22,0,1137
2018-06-22,1,912
2018-06-22,2,602
2018-06-22,3,413
2018-06-22,4,268
2018-06-22,5,336
2018-06-22,6,710
2018-06-22,7,1529
2018-06-22,8,2283
2018-06-22,9,1284
2018-06-22,10,902
2018-06-22,11,1020
2018-06-22,12,1116
2018-06-22,13,1073
2018-06-22,14,1087
2018-06-22,15,1203
2018-06-22,16,1466
2018-06-22,17,2146
2018-06-22,18,3365
2018-06-22,19,2732
2018-06-22,20,2493
2018-06-22,21,2251
2018-06-22,22,2103
2018-06-22,23,1648
2018-06-23,0,1322
2018-06-23,1,1073
2018-06-23,2,818
2018-06-23,3,540
2018-06-23,4,375
2018-06-23,5,339
2018-06-23,6,417
2018-06-23,7,622
2018-06-23,8,934
2018-06-23,9,1072
2018-06-23,10,1064
2018-06-23,11,1229
2018-06-23,12,1374
2018-06-23,13,1483
2018-06-23,14,1445
2018-06-23,15,1589
2018-06-23,16,1837
2018-06-23,17,2101
2018-06-23,18,2256
2018-06-23,19,2288
2018-06-23,20,2262
2018-06-23,21,2175
2018-06-23,22,1932
2018-06-23,23,1402
2018-06-24,0,849
2018-06-24,1,545
2018-06-24,2,1254
2018-06-24,3,644
2018-06-24,4,286
2018-06-24,5,235
2018-06-24,6,258
2018-06-24,7,369
2018-06-24,8,561
2018-06-24,9,734
2018-06-24,10,763
2018-06-24,11,870
2018-06-24,12,1042
2018-06-24,13,1062
2018-06-24,14,1064
2018-06-24,15,1213
2018-06-24,16,1471
2018-06-24,17,1754
2018-06-24,18,2094
2018-06-24,19,2290
2018-06-24,20,2387
2018-06-24,21,2153
2018-06-24,22,1801
2018-06-24,23,1329
2018-06-25,0,962
2018-06-25,1,585
2018-06-25,2,424
2018-06-25,3,264
2018-06-25,4,199
2018-06-25,5,338
2018-06-25,6,785
2018-06-25,7,1620
2018-06-25,8,2331
2018-06-25,9,1293
2018-06-25,10,878
2018-06-25,11,968
2018-06-25,12,1039
2018-06-25,13,1073
2018-06-25,14,1016
2018-06-25,15,1184
2018-06-25,16,1407
2018-06-25,17,2008
2018-06-25,18,3238
2018-06-25,19,2779
2018-06-25,20,2456
2018-06-25,21,2372
2018-06-25,22,2046
2018-06-25,23,1437
2018-06-26,0,1052
2018-06-26,1,783
2018-06-26,2,524
2018-06-26,3,353
2018-06-26,4,143
2018-06-26,5,45
2018-06-26,6,37
2018-06-26,7,49
2018-06-26,8,53
2018-06-26,9,19
2018-06-26,10,9
2018-06-26,11,11
2018-06-26,12,10
2018-06-26,13,24
2018-06-26,14,26
2018-06-26,15,65
2018-06-26,16,56
2018-06-26,17,113
2018-06-26,18,156
2018-06-26,19,203
